MGI symbol,430AV2_CerCx_3h_Enrich,430AV2_CerCx_3h_Hedges_g,430AV2_CerCx_3h_Var_g,430AV2_CerCx_3h_SEg
0610005C13Rik,-0.030064000000000313,-0.2951973812508772,0.3404681858059799,0.5834965173897612
0610008F07Rik,0.009456000000000131,0.07318512651974247,0.33637891424829663,0.5799818223429909
0610009B22Rik,-0.004386000000001999,-0.024466456987151164,0.3361410414869863,0.5797767169238398
0610009D07Rik,0.0012549999999986738,-0.0008517602263732257,0.33616719233631526,0.5797992689977004
0610009O20Rik,-0.12619399999999814,-1.2908939763720073,0.4194314740227877,0.6476352939909835
0610010K14Rik,0.06871600000000022,0.2873173845968012,0.3402386750856884,0.5832998157771768
0610012G03Rik,-0.12150200000000015,-0.8092970514262923,0.40026623149326046,0.6298041231451907
0610031J06Rik,-0.14884400000000042,-1.248058959419114,0.41399366942042715,0.6434233982537682
0610037L13Rik,-0.027654000000001844,-0.3007029650769803,0.3406322247714153,0.5836370659677256
0610040J01Rik,0.0641159999999994,0.48467000373912356,0.3478563617373352,0.5897934907553111
1100001G20Rik,0.02412800000000015,0.22294746008641408,0.33859638960906024,0.5818903587524545
1110001A16Rik,-0.01459000000000188,-0.050924895172487286,0.33624077835852756,0.5798627237187501
1110001J03Rik,-0.08944800000000086,-0.2489060225435334,0.3392088215140332,0.5824163643940933
1110004E09Rik,-0.08751800000000048,-0.9181397926159216,0.3844632844438268,0.6196444777392319
1110004F10Rik,-0.1865679999999994,-1.2785357763349081,0.4178437976795264,0.6464083830517101
1110007C09Rik,-0.061485999999999486,-0.450956599418733,0.34627920383907645,0.5884549293183603
1110008F13Rik,-0.10429599999999972,-1.5892009813220784,0.4623890990628639,0.6799919845578065
1110008J03Rik,-0.048868000000002354,-0.37511630186090045,0.343146723107201,0.585787267791987
1110008P14Rik,-0.07841600000000071,-0.32258141291274073,0.3413140495089501,0.584220891024063
1110012L19Rik,-0.0525279999999988,-0.1667987545405783,0.3375022023369255,0.5809493973978505
1110032A03Rik,-0.04911000000000243,-0.2054028156098223,0.33822062694413324,0.5815673881366915
1110035H17Rik,0.12546200000000063,0.7786280485518304,0.3664241930106927,0.605329821676326
1110037F02Rik,-0.07506400000000024,-0.7565804053087335,0.4737803225804241,0.6834460872362781
1110038F14Rik,-0.15151799999999938,-0.7295882723610256,0.3627260634694484,0.6022674351726551
1110051M20Rik,-0.22746000000000066,-3.1095979444738453,0.8195910799249092,0.9053126973178435
1110057K04Rik,0.19156299999999948,1.0349955766270762,0.3976962778754083,0.6297718803974564
1110058L19Rik,-0.1385000000000005,-0.48548918302068567,0.34789609845261577,0.5898271767667337
1110059E24Rik,-0.03080800000000039,-0.15723812502552142,0.33734730250918815,0.5808160659874932
1110059G10Rik,-0.12670199999999987,-0.6720810882894673,0.3586957605729288,0.598912147625116
1190002N15Rik,-0.3425990000000012,-1.576684553843452,0.4680687622764779,0.6826605760923422
1190005I06Rik,-0.07840600000000109,-0.6392607744373114,0.35654382799782064,0.5971129105938178
1200011I18Rik,0.03167099999999978,-0.06812396755306602,0.34248244425195695,0.5852164425404518
1200014J11Rik,0.19160200000000227,1.5281874596573728,0.45287895670381384,0.6729628197038926
1300017J02Rik,-0.06491800000000048,-0.49884306784287286,0.3485533314278555,0.5903840541781726
1500015O10Rik,0.4327960000000006,0.6475735857464328,0.3570786885589357,0.5975606149663276
