MGI symbol,430AV2_HypoT_9h_Enrich,430AV2_HypoT_9h_Hedges_g,430AV2_HypoT_9h_Var_g,430AV2_HypoT_9h_SEg
0610005C13Rik,0.052672000000000274,0.6688782369211528,0.3584810159024486,0.59873284184388
0610008F07Rik,0.09704399999999946,0.49002520181574605,0.34811734603183925,0.5900146998438592
0610009B22Rik,-0.09463800000000155,-0.4724253222459074,0.3472703953660686,0.5892965258391302
0610009D07Rik,-0.16379000000000143,-0.35963897222650426,0.3426555900018869,0.5853666610768046
0610009O20Rik,-0.1938519999999997,-0.7077102135442731,0.3611537984288551,0.6009607295230323
0610010K14Rik,-0.040695999999997845,-0.08616520763415576,0.33648233326144295,0.5800709726071828
0610012G03Rik,-0.15951200000000063,-0.42254313806015653,0.37414791056802815,0.6115073291937072
0610031J06Rik,-0.10698000000000185,-0.6125017707455543,0.35486903206943315,0.5957088484061934
0610037L13Rik,-0.09496600000000122,-0.6716534439404077,0.3586670285489617,0.5988881603012046
0610040J01Rik,-0.054065999999999725,-0.50257572011608,0.34874022883362094,0.5905423175637974
1100001G20Rik,0.05743800000000032,0.4348845321884374,0.3455673389279489,0.5878497588057249
1110001A16Rik,-0.14028800000000174,-0.6376234977930098,0.3564392973580007,0.5970253741324574
1110001J03Rik,-0.21183200000000113,-0.7691905387605015,0.36569381535704465,0.6047262317421369
1110004E09Rik,-0.13883147368421045,-0.6217767361378155,0.3575654935673234,0.5978944261563514
1110004F10Rik,-0.10555199999999942,-0.23990259986746792,0.3389887739822696,0.5822274246222602
1110007C09Rik,-0.2836420000000004,-1.1379556148630863,0.4008582601810323,0.6331336827092935
1110008F13Rik,-0.158573999999998,-0.4892132059688851,0.3480775891558288,0.5899810074534847
1110008J03Rik,-0.03170199999999923,-0.2362994707891822,0.33890298310587347,0.5821537452476566
1110008P14Rik,-0.14447200000000215,-0.6581544738438813,0.3577694766831469,0.5981383424285279
1110012L19Rik,-0.07698599999999978,-0.2959965981363526,0.34049181041652576,0.5835167610416394
1110032A03Rik,-0.07706599999999852,-0.22550238461895375,0.3386536773845528,0.5819395822459174
1110035H17Rik,-0.05566199999999988,-0.276708853727549,0.3399395005976718,0.5830433093670416
1110037F02Rik,-0.033511000000000735,-0.412420258428546,0.3766758423634806,0.6131481028546807
1110038F14Rik,-0.21699999999999964,-1.0861715481847585,0.39509954271541486,0.6285694414425624
1110051M20Rik,-0.13487200000000144,-1.6936428058348663,0.479532408798921,0.6924827859224524
1110057K04Rik,-0.15108299999999986,-0.42441502983001567,0.3568595866859129,0.5971289595777834
1110058L19Rik,-0.017967999999997986,-0.039270099998423506,0.3361882181488054,0.5798174006950856
1110059E24Rik,-0.13922000000000168,-0.5260086707851832,0.3499453671981709,0.5915618033630728
1110059G10Rik,-0.02897600000000189,-0.09763756420143226,0.3365877658082705,0.5801618444953706
1190002N15Rik,-0.0510199999999994,-0.8214461596814941,0.3938404458239209,0.6259188669940783
1190005I06Rik,-0.3287500000000003,-1.1182543666496625,0.398635752537663,0.6313760785282121
1200011I18Rik,-0.016612999999999545,-1.120784601324171,0.5029518519106018,0.6997187018650386
1200014J11Rik,0.1806719999999995,0.8639900816105166,0.3734350541671784,0.61109332688811
1300017J02Rik,0.044182000000001054,0.4726719928245885,0.34728205175114946,0.5893064158408166
1500015O10Rik,0.2510999999999992,0.26882569150669067,0.3397244737318136,0.5828588797743529
1600012H06Rik,-0.0690299999999997,-0.9368504694012857,0.45881723003023794,0.6716770486565373
1600014C10Rik,0.0827560000000016,0.8413816841386275,0.3715072680313087,0.6095139604892647
1600015I10Rik,0.07427600000000023,0.4949998925856242,0.3483623557941,0.5902222935421026
