MGI symbol,430AV2_ForeOlig_Enrich,430AV2_ForeOlig_Hedges_g,430AV2_ForeOlig_Var_g,430AV2_ForeOlig_SEg
Slc1a4,-0.09506499999999936,-0.08340815022841225,0.29243644224411336,0.5407644076449173
Slc1a5,-0.14560166666666685,-0.5160061135088622,0.3005226375380858,0.5481994505087412
Slc1a6,-0.06084000000000067,-0.186565266947789,0.29087864960695153,0.5393316693899511
Slc20a1,0.07977266666666596,0.26265628583287215,0.29760652087854167,0.5454571413912742
Slc20a2,-0.4214566666666668,-1.7121833272775169,0.4199863358163477,0.6461626819701238
Slc22a1,-0.02719166666666606,-0.08776112754154664,0.2897492919684542,0.538283653818741
Slc22a12,0.07710333333333352,0.23604395129892022,0.2917499057783477,0.5401387838124084
Slc22a13,0.35276166666666686,1.6997948583210833,0.4098159813379304,0.6401687131826503
Slc22a17,-0.03475333333333275,-0.16850876242987634,0.29061150811463277,0.5390839527519186
Slc22a18,0.12094249999999995,0.5382883355269975,0.3069436875519183,0.5538316332156851
Slc22a19,0.0769666666666664,0.29601510787629837,0.2930794139927731,0.5413680947310925
Slc22a2,0.07646833333333358,0.4666973298770341,0.2985036412270788,0.5463548674873124
Slc22a21,-0.6158975,-1.2516924956832165,0.3562965109112236,0.5966618830403061
Slc22a22,0.008511666666667583,0.03944472437561659,0.2894932032506919,0.5380457259849686
Slc22a23,-0.8423000000000016,-2.856635827707421,0.6294437184948832,0.7933748915203224
Slc22a26,0.1534560000000001,0.7188932892254772,0.31635470896045986,0.5621874776790651
Slc22a28,0.1555150000000003,0.400490355566758,0.2961113965265636,0.544161186163221
Slc22a29,0.24797833333333363,0.812214137672303,0.3169155332154292,0.5629525141745343
Slc22a3,-0.43129833333333334,-0.918581089371596,0.3245863420619436,0.5697247950211958
Slc22a30,0.1555150000000003,0.400490355566758,0.2961113965265636,0.544161186163221
Slc22a4,0.0020649999999990953,0.0024763334444109254,0.2894286301651194,0.5379857155772069
Slc22a5,-0.33806166666666604,-0.8450723676985815,0.33427541617696593,0.5769979458141122
Slc22a6,0.03161166666666748,-0.10499824242019659,0.2994035032493399,0.5471644204215839
Slc22a7,-0.2532883333333338,-0.9678696660807301,0.32846052842728174,0.5731147602594805
Slc22a8,-0.13028666666666666,-0.011358812222033762,0.2953358740519454,0.543448034881611
Slc23a1,0.01651833333333297,0.06657931809059561,0.28961808347748613,0.5381617603317079
Slc23a2,-0.23556750000000193,-0.5409771321064445,0.3282833049877732,0.572092637115731
Slc23a3,0.26871500000000026,0.9663611992096153,0.3283389566280577,0.5730086880912519
Slc24a1,-0.003546666666666809,-0.01927415275990127,0.2894438535291729,0.5379998638746788
Slc24a3,-0.06418833333333218,-0.29137465221353265,0.2929658408203373,0.5412631899735445
Slc24a6,-0.25779000000000085,-0.4283058715340834,0.2970719546385879,0.5450430759477528
Slc25a10,-0.45315250000000074,-1.3336092275969782,0.36795931058635467,0.6058594972864894
Slc25a11,-0.09320499999999932,-0.4661075847628784,0.2984807196795426,0.5463338902901252
Slc25a13,1.3233483333333336,2.700816244364028,0.5933620573981729,0.770299978838227
Slc25a14,0.02627999999999986,0.16019049139202832,0.2904975827194982,0.5389782766675278
Slc25a15,0.017010833333333863,0.24504062013794656,0.30687908761994975,0.5538566302154895
Slc25a17,-0.3188050000000011,-1.2195906040061928,0.35140342637982197,0.5927929034492754
Slc25a19,-0.05409076923076866,-0.15914740361224344,0.29109143469098653,0.5395266137580179
Slc25a2,-0.08147166666666639,-0.2786587680782908,0.292663820865102,0.5409841225628549
Slc25a20,-0.02110166666666835,-0.04322928366743241,0.2895062401125807,0.5380578408615385
Slc25a22,0.7751999999999999,1.826822108225802,0.42848166695158774,0.6545851105483439
Slc25a23,-0.04066499999999884,-0.1273131602129798,0.29010373468745637,0.5386127873411997
Slc25a24,-0.1396783333333329,-0.3001832724849628,0.2931829578673049,0.5414637179602202
Slc25a25,0.20662999999999965,0.6295677964173523,0.3059431917508891,0.5531213173896745
Slc25a26,0.07264499999999963,0.16847776738931095,0.290611072910001,0.5390835490997671
Slc25a28,-0.27835666666666725,-0.6055898928543818,0.30470917125262165,0.5520046840857618
Slc25a29,0.9003033333333338,1.8096254724720566,0.42592727306472633,0.6526184680178704
Slc25a3,-0.07953333333333568,-1.249951445212516,0.3545274836301831,0.595422105426212
Slc25a30,-0.2566911111111114,-0.3008145223594206,0.2997552414025863,0.5473661099134725
Slc25a33,0.5110333333333337,1.929845450139401,0.4446076855483035,0.6667890862546443
Slc25a35,-0.7597250000000004,-1.6018279983783017,0.39633891367184065,0.6295545358996634
