MGI symbol,430AV2_ZT12_AK_Enrich,430AV2_ZT12_AK_Hedges_g,430AV2_ZT12_AK_Var_g,430AV2_ZT12_AK_SEg
0610005C13Rik,0.038926666666666776,0.7628816692010422,0.5301657034335806,0.7281247856195946
0610008F07Rik,-0.119813333333334,-1.421570939383578,0.650071994641659,0.8062704227749267
0610009B22Rik,0.033943333333333214,0.740585018996802,0.5273721808635411,0.7262039526631214
0610009D07Rik,-0.10713666666666732,-1.4330629930598608,0.6684987430378447,0.8151422139385258
0610009O20Rik,-0.1955033333333347,-2.1457051389241113,0.8653375452671116,0.9302352096470611
0610010K14Rik,-0.09715333333333209,-0.935639827973045,0.5546184906407857,0.7447271249530164
0610012G03Rik,0.06752888888888957,0.5140168793423379,0.6355711480257188,0.7880043423675948
0610031J06Rik,0.10553999999999775,1.8901179860564044,0.779378833434493,0.8828243502727443
0610037L13Rik,0.02219333333333484,0.24405890054086837,0.48663039557776794,0.6975889875691619
0610040J01Rik,0.22787666666666695,1.7425657003899107,0.7347112683479481,0.8571530017143661
1100001G20Rik,-0.01808333333333323,-0.07889617704376095,0.4821853838960099,0.6943956969163979
1110001A16Rik,-0.0761666666666656,-0.8722330163412603,0.5450658695663143,0.7382857641633856
1110001J03Rik,-0.09819000000000067,-0.738825100262921,0.5271552107315428,0.7260545507959735
1110004E09Rik,-0.026602105263158416,-0.27367096130797863,0.5471206972313484,0.7375390881581972
1110004F10Rik,-0.04845666666666659,-0.26559151615447363,0.4875449044544359,0.6982441581957102
1110007C09Rik,-0.11683666666666515,-1.3821552602434433,0.6408627636182183,0.800539045655
1110008F13Rik,0.016619999999999635,0.14840356091583934,0.483501968074375,0.6953430578314382
1110008J03Rik,-0.033216666666668004,-0.272750801550014,0.48786608331218123,0.6984741106957232
1110008P14Rik,0.10987666666666662,1.2308946040724278,0.6079251271945515,0.7796955349330605
1110012L19Rik,-0.048176666666666534,-0.5251090452445374,0.5046449591164691,0.7103836703616357
1110032A03Rik,-0.23863666666666639,-1.3306936046353373,0.6292287891181155,0.7932394273598077
1110035H17Rik,-0.12599333333333362,-0.943413052262763,0.5558356822649785,0.7455438835273068
1110037F02Rik,0.11208833333333379,1.6453506900159647,0.9355623971274742,0.9363886281687225
1110038F14Rik,-0.013896666666664892,-0.193907481289428,0.4848000092750007,0.6962758140816042
1110051M20Rik,-0.03122666666666518,-0.2030516083489663,0.4851024963044251,0.6964929980297182
1110057K04Rik,0.28219499999999975,1.1013303648798545,0.5870383402940571,0.7657009906939856
1110058L19Rik,-0.13635333333333222,-1.9614400046919032,0.8022705743338143,0.89569558128519
1110059E24Rik,-0.04066000000000081,-0.1917074615121724,0.48472931256662,0.6962250444839082
1110059G10Rik,-0.09280333333333424,-1.1872175651954113,0.5991237955923766,0.7740308750898613
1190002N15Rik,-0.12320166666666665,-1.211825230620692,0.6070336810375532,0.7787363096548645
1190005I06Rik,-0.16420999999999975,-1.82734085315962,0.7599312161355106,0.8717403375636065
1200011I18Rik,0.006626666666666559,-0.3645401018426849,0.5603276401003314,0.7476554534856479
1200014J11Rik,0.1258499999999989,1.5158914202925369,0.6731605665097102,0.8204636289986962
