MGI symbol,430AV2_Astro_Enrich,430AV2_Astro_Hedges_g,430AV2_Astro_Var_g,430AV2_Astro_SEg
B3gntl1,-0.09715660714285868,-0.1711597736868376,0.24090340820389558,0.49081911963970554
B4galnt1,0.34217821428571504,0.6145230144283963,0.25251483710835004,0.5025085443137759
B4galnt2,-0.11503696428571386,-0.49742299786760075,0.24817454055986432,0.4981711960359253
B4galt1,-0.00591000000000097,-0.010104821437153586,0.23993028951348716,0.48982679542210344
B4galt2,-0.18182521428571388,-0.3516254026867009,0.2452992152665036,0.4952533177149541
B4galt3,0.2533423214285708,0.6462525641331062,0.2538482984878984,0.5038336019837287
B4galt4,0.2868755357142856,0.32094238442524814,0.24336035307029666,0.4933156728407245
B4galt5,0.24840589285714287,0.4265276431747507,0.24599108027935154,0.49597487867769224
B4galt6,0.2822537500000003,0.586236343507137,0.25416958706725257,0.5040592455069567
B4galt7,-0.08806285714285789,-0.22258003064856988,0.24157828160106187,0.4915061358732583
B930041F14Rik,-0.6442848214285712,-1.468776986242303,0.3118370804434453,0.5584237463104925
B9d1,0.08061589285714277,0.08003586124297518,0.24014041056910812,0.49004123353969725
B9d2,-0.018407678571429997,-0.04600571947494308,0.2399974368070915,0.4898953325018432
BB287469,-0.04222357142857103,-0.16225063680499172,0.24080439490439876,0.4907182439082521
BC001981,-0.05493071428571428,-0.23798151147790614,0.24181472592645487,0.4917466074376669
BC002059,0.08592178571428466,0.10920997308281331,0.24032444654030286,0.4902289735830624
BC003331,-0.32746275510204065,-0.8199147627102114,0.2652568497232895,0.5148136101836228
BC003965,0.04227508928571311,0.14055706363673998,0.24106208661895914,0.4909794134782493
BC004004,-0.0961991386554627,-0.1369271677416715,0.24056319516278687,0.490472390827935
BC005537,-0.07371071428571377,-0.2250062382679646,0.24165218051687928,0.491581021848042
BC005561,0.2699603571428577,0.42573802301787417,0.2459686480743835,0.49595226390690417
BC005624,-0.039142500000000524,-0.1416729306461066,0.2405959265755398,0.49050578648527665
BC006965,0.15485875000000027,0.4281620989178065,0.2460376453646013,0.4960218194440657
BC007180,-0.16678660714285698,-0.11478858285756653,0.2403660998914262,0.49027145530963373
BC016423,-0.305751428571428,-0.5678715048083801,0.25067615413205574,0.5006756975648566
BC016548,-0.2930649999999999,-0.5879317353110399,0.25144901011247295,0.5014469165449847
BC016579,0.03540928571428559,0.2059411679663463,0.2413406114217227,0.491264298948868
BC017158,-0.15377589285714244,-0.32199327030546915,0.24338287480367826,0.49333849921091527
BC017643,0.1414501785714286,0.3252800855522406,0.243453790401507,0.4934103671402811
BC018242,0.2681610714285725,0.3129004350977921,0.24319044200909085,0.49314342944937517
BC018473,0.011480382653061203,0.044247351752635056,0.23999397984499418,0.48989180363034107
BC018507,0.5618005357142852,1.1991104486223565,0.28785574819945486,0.5365218990865656
BC021614,0.07161964285714362,0.29254462177299734,0.24277963112388815,0.49272673067724687
BC021785,-0.03061892857142734,-0.09730984840764344,0.24024252615284852,0.49014541327329436
BC021891,-0.28981232142857216,-0.5781098853987217,0.25106725391946866,0.5010661173133428
BC022687,0.06738982142857086,0.24287955033096817,0.24189323513191036,0.49182642785022274
BC022960,0.16010642857142887,0.19215717770623178,0.24115769863107872,0.49107809830115484
BC023829,0.10687482142857263,0.37230680692287726,0.24454729788231486,0.49451723719433166
BC024139,0.15658089285714283,0.5884514146744536,0.2514693881806901,0.5014672354009683
BC025446,-0.021768571428570915,-0.11489079942030592,0.2403668824593258,0.4902722534055194
BC026585,-0.2391001785714275,-0.16491672991480164,0.24083347019313764,0.4907478682512412
BC027072,0.05743321428571413,0.20295197666589962,0.24129986942736448,0.4912228307269161
BC027231,0.4688423214285713,0.9701311836857545,0.27129870305159537,0.520863420727157
BC027582,0.12662303571428568,0.7136606012083149,0.2569039343901784,0.5068569170783589
BC028528,0.7435767857142848,0.7183551266472108,0.2571280221989556,0.5070779251741843
BC028777,0.7175205357142858,1.1716438857718972,0.2856851991018336,0.5344952750977632
BC029722,0.09502910714285484,0.2682900915963522,0.24232620504123722,0.492266396416856
BC031181,-0.05074910714285963,-0.13594182195092608,0.24054289189812247,0.4904517222909126
BC037034,-0.07082625000000053,-0.13897871502980585,0.24057072204065577,0.49048009341935145
BC048403,-0.22117982142857073,-0.3599811739458793,0.2442464341194597,0.49421294410351063
BC053393,-0.012286249999999832,-0.06496945317232927,0.24006758692779498,0.48996692432019834
BC056474,-0.0866100000000003,-0.10032569197355944,0.24026239408194372,0.4901656802367376
BC089491,-0.04040767857142935,-0.18387937403978608,0.24105394007285338,0.4909724432927508
BC089597,0.05252053571428572,0.2761888843610095,0.24246956259443056,0.49241198461697755
BC094916,-0.02482749999999978,-0.12251185124515818,0.24042719105612845,0.49033375475907065
BC096441,-0.2007098214285712,-0.096684639380085,0.24023848324934646,0.49014128906810783
BC100451,0.03610035714285775,0.19251552995336318,0.24116229357538538,0.491082776704076
Baat,0.09496607142857183,0.5853280974670714,0.2513471853224253,0.5013453752877604
Babam1,-0.13595232142857228,-0.5043181666206997,0.24840477970573338,0.49840222682661983
Bace1,-0.017605982142858023,-0.05785539985860805,0.24250599591933422,0.49243743075418317
Bace2,-0.7386823214285698,-1.600244126121157,0.3252862613724535,0.5703387251208298
Bach1,0.16811174999999992,0.31269239580013775,0.24569020247257653,0.4956251425059593
Bach2,-0.13275642857142866,-0.21367318160691254,0.2414487602175453,0.4913743585267197
Bad,0.02416365384615341,0.05298364633156341,0.24003537783152645,0.4899340489995833
Bag1,-0.05117624999999926,-0.25531419214585405,0.24209973048998093,0.49203631013369425
Bag2,0.06894767857142714,0.12822863712107738,0.24047497204554225,0.4903824752634848
Bag3,0.2639008928571416,0.16259449888414035,0.24080811830185742,0.4907220377177465
Bag4,0.05111294642857178,0.10620042367836934,0.24087641748853753,0.49079071126285795
Bag5,0.1265530357142861,0.32932190170489856,0.24354198309769565,0.49349972958219096
Bag6,0.08260660714285528,0.29435653642056364,0.2428150782840616,0.49276269976943426
Bai1,-0.0138860714285709,-0.014090567703884838,0.23993350406955183,0.489830076730239
Baiap2,0.4832608660714282,0.6488025176900309,0.257151606959841,0.5067877676187621
Baiap2l1,-0.6428079464285716,-0.6961064249456905,0.2561901429209474,0.5061453714006589
Baiap3,0.18667678571428592,0.24636258154052174,0.24195003665238826,0.49188416995507006
Bak1,0.018385535714285695,0.01799758161133678,0.23993768303107316,0.489834342437393
Bambi,1.0103150000000012,1.3023861161579222,0.29646720578497515,0.5444880217093624
Banf1,0.0885180357142854,0.05823100406596666,0.2400399142607623,0.48993868418482966
Banp,0.36675053571428684,0.7454822236881798,0.25845167746078035,0.5083814291069063
Bap1,-0.009598660714287277,-0.013488835912968003,0.2400434228956816,0.48994226201103225
Bard1,-0.003858214285713757,-0.008848270206269953,0.23992949566246602,0.48982598508293335
Barhl1,0.0415590584415578,0.20044909666246466,0.24207381640307038,0.49200323579438615
Barx1,0.0702814285714286,0.5044500029031882,0.2484092127805788,0.4984066740931333
Barx2,-0.0561751785714284,-0.20070596318153888,0.24126964872149886,0.49119206907430707
Basp1,-0.17244035714285744,-0.2411271781785445,0.24186496313482284,0.4917976851661899
Batf,0.0912189285714291,0.2448859117527583,0.24192585625877722,0.4918595899835412
Batf2,-0.0330594642857136,-0.08306476986860334,0.24015687779938874,0.4900580351339919
Batf3,0.08149196428571415,0.41846262630734776,0.24576391825347935,0.49574582020777475
Bax,0.07811571428571185,0.14537393248304434,0.24063133860779742,0.4905418826234896
Baz1b,0.20609074675324815,0.5240102478150411,0.24939638086438506,0.4993845450468158
Baz2a,0.16074571428571405,0.491560414079407,0.2580754180868501,0.5077006992790744
Baz2b,0.07030821428571432,0.10999010566911972,0.24033014671111472,0.4902347873326766
Bbc3,-0.04890964285714272,-0.16127538235936353,0.2407938775647832,0.49070752751999147
Bbip1,-0.002027321428570872,-0.007513219149427723,0.23992876754834416,0.4898252418448279
Bbox1,-0.4804233928571424,-0.28614162140054533,0.242656120182869,0.49260138061405084
Bbs2,0.021539107142857006,0.04619165116207123,0.2399980082208472,0.4898959157013326
Bbs9,0.020969999999999267,0.07943734510386254,0.24013722899284962,0.4900379872957296
Bbx,0.007793779761904525,0.042233873916373926,0.24301163199393686,0.49296130921874864
Bcam,0.16162892857142808,0.40232028041491324,0.2453222728673824,0.4953001846026129
Bcan,-0.17460785714285798,-0.07914788997225528,0.24013569888251324,0.4900364260771981
Bcap29,-0.21994500000000095,-0.6888970724658818,0.25574619181468,0.5057135471931516
Bcap31,-0.07402705357142825,-0.17545066538515136,0.2409542156553225,0.4908708693836817
Bcar1,-0.042203571428571784,-0.08987454277417932,0.24019613371424017,0.49009808580960623
Bcar3,0.23451999999999806,0.162464341869603,0.24080670801224868,0.49072060076203106
Bcas3,-0.07733882015306064,-0.19269299353057745,0.24174523056303496,0.4916732053708978
Bcat1,0.6364480803571432,0.6109945327610781,0.25268991526000634,0.5026678776811272
Bcat2,0.37496035714285725,0.3650202993115141,0.24436821322992686,0.4943361338501636
Bccip,0.05740375000000064,0.20528261458894936,0.2413315843280271,0.4912551112487554
Bcdin3d,0.2452496428571438,0.698583890681315,0.25619420101025936,0.5061563009686428
Bche,0.06654591836734637,0.23729131570622788,0.24904208647484213,0.49895158531235395
Bckdha,-0.13116660714285722,-0.09630104939147763,0.2402360156700746,0.49013877184943716
Bckdhb,-0.062054285714287616,-0.12792765073942025,0.2404724020604015,0.49037985486804153
Bckdk,0.07717214285714213,0.09507935259547087,0.24022822204261038,0.4901308213554932
Bcl10,-0.006195535714285327,-0.005724731827817894,0.23993954879939117,0.48983624686900434
Bcl11a,-0.1005342032967021,-0.1001719861448409,0.2404298928240854,0.490336183618816
Bcl11b,-0.207365178571429,-0.30274446644821223,0.24298202633177832,0.49293207070729167
Bcl2,0.013027321428573657,0.022429714270091716,0.2399436556690192,0.4898404389890847
Bcl2l1,0.38303036989795913,0.7160455768744042,0.2583083683469143,0.5081605101635015
Bcl2l10,-0.12530874999999986,-0.5465389723635571,0.24988371421001837,0.49988370068448756
Bcl2l11,-0.02441602078891248,-0.04221680384071185,0.24878311828399105,0.49864821262232734
Bcl2l13,0.023441964285715322,0.12298026321622692,0.24043102410430234,0.4903376633548583
Bcl2l14,0.052207857142856806,0.37175728817612347,0.26873768566335393,0.5179981954588851
Bcl2l15,-0.06280999999999981,-0.17558427030414292,0.24095454713221923,0.49087121236860004
Bcl2l2,0.02342311507936569,0.023100507922281507,0.2429562413284729,0.4929034252386224
Bcl3,-0.16715482142857052,-0.6457782164383158,0.25382786942715296,0.503813327957045
Bcl6,0.6511670357142858,0.7361364544538236,0.2595474003012467,0.5093394244677999
Bcl6b,-0.5439133928571431,-1.0759783478878182,0.2785178661037246,0.5277479190899047
Bcl7a,-0.2599939285714288,-0.8018417306965373,0.2613585579691585,0.5112323913536373
Bcl7b,0.263890714285715,0.5621349825652501,0.25046007722039904,0.5004598657438967
Bcl7c,-0.4229607142857139,-0.3373927873682258,0.24372134903188128,0.4936814246372667
Bcl9,-0.002533928571427424,-0.0033076404933287972,0.23992725061579903,0.48982369339977727
Bcl9l,0.05806553571428452,0.08429691436518734,0.24016375159199432,0.49006504832725456
Bclaf1,0.15764901785714258,0.23733016867401885,0.2420699891448532,0.4920039931121636
Bcmo1,0.042249464285713856,0.17291068504719354,0.24092348943306094,0.490839576066418
Bco2,-0.393774821428571,-0.19815525768353356,0.2412357361378655,0.4911575471657394
Bcr,0.06546910714285747,0.1654144074470962,0.2408462268106756,0.4907608371238847
Bcs1l,-0.11331321428571606,-0.31400220449271005,0.24321346541382066,0.4931667724145866
Bdh1,-0.17142366071428772,-0.18014268275242382,0.24144608284706848,0.491370239215199
Bdkrb1,0.030580178571428362,0.14790627093664035,0.2406560947656907,0.4905671154548485
Bdkrb2,-0.03486857142857147,-0.22488366582522473,0.2416126413714443,0.49154108818230474
Bdnf,0.46028089285714235,0.45610852343091507,0.24689326609031606,0.4968826528005436
Bean1,-0.0955908928571434,-0.1384970915639687,0.24056626741200052,0.49047555230816603
Becn1,0.0872094642857153,0.13888271632855484,0.24056983289610454,0.4904791870162325
Best2,0.060884285714284836,0.24039089584234055,0.24185314535974067,0.49178567014477015
Bet1,-0.06707571428571353,-0.07647253260951915,0.2401635037431233,0.49006477129377607
Bet1l,0.14176172619047556,0.2529794593815517,0.24335797256388103,0.4933023945283837
Bex1,0.0037858928571434802,0.004758023678005305,0.23992764055925528,0.48982409144432176
Bex2,-0.17086857142857248,-0.2183475389394275,0.24151607419164142,0.4914428493646453
Bex4,-0.3022730357142862,-1.206142090329397,0.2884195106684168,0.5370470283582406
Bex6,0.15459857142857159,1.257866578231259,0.29266783022065174,0.5409878281631221
Bfar,0.11324901785714259,0.44009713937264955,0.2565147203570308,0.5062207663059914
Bfsp1,-0.1514107142857144,-0.5465955782398193,0.24988577680465535,0.4998857637547356
Bgn,-0.5228879464285718,-0.8512302086554456,0.2640799823881033,0.5138871299325158
Bhlha15,0.11634758928571443,0.7810489148572817,0.2658588157442267,0.5151989936453608
Bhlhe22,0.026255535714286182,0.02177705415704081,0.23994269393586987,0.48983945730807543
Bhlhe23,0.11998964285714298,0.5348456120483065,0.24946221355718884,0.4994619240314409
Bhlhe40,-0.14728964285714596,-0.24896929487721353,0.24199307625933314,0.49192791774744105
Bhlhe41,-0.32915553571428635,-0.19228833577656582,0.2411593794021353,0.4910798096054605
Bhmt,0.14808071428571523,0.1832058448851396,0.24104569865294717,0.49096405026533985
Bhmt-ps1,0.14808071428571523,0.1832058448851396,0.24104569865294717,0.49096405026533985
Bhmt2,0.25466160714285646,0.6954859678657186,0.2560502436495484,0.5060140745567739
Bicc1,-0.03252625000000098,-0.03693083277663872,0.23997234881326382,0.4898697263694337
Bicd1,0.129528910714286,0.3635054243200367,0.24447365965781298,0.49444150563794703
Bicd2,0.11729862327188814,0.10820524942714915,0.2408551230423776,0.49076866846753875
Bid,-0.39641964285714326,-0.5288816362806216,0.25114905438345964,0.501070425015382
Bik,-0.05748285714285717,-0.22882953979879814,0.24460813676397009,0.4945575659787289
Bin1,0.0075582142857135715,0.05272697394034959,0.24014775882698808,0.4900486805970675
Bin3,0.2572746428571442,0.5272896847146162,0.24919469965315924,0.49919405009791457
Birc2,-0.09488089285714096,-0.14718324504040153,0.240648982853632,0.49055986673762053
Birc3,-0.06936116071428566,-0.16952059836669242,0.24090940606342648,0.49082512995908617
Birc5,0.030888750000000798,0.04595203016138765,0.23999727223547637,0.48989516453571613
Birc6,-0.10886304687499958,-0.21802222119065798,0.2423913340862889,0.49232512444352367
Blcap,-0.17467607142857133,-0.5294200325825245,0.2492697382962673,0.49926920423381543
Blk,0.16696892857142753,1.064493470724876,0.2776984309068077,0.5269709962671643
