MGI symbol,430AV2_Hipp_Enrich,430AV2_Hipp_Hedges_g,430AV2_Hipp_Var_g,430AV2_Hipp_SEg
Rpl21,-0.01750555555555522,-0.11999771826311363,0.21491800657810925,0.46359250056284257
Rpl22,0.038120972222221994,0.29624022539819556,0.21707561889445104,0.46591374619606457
Rpl22l1,-0.089097083333332,-0.5541079485229715,0.22352495264363814,0.472784255917684
Rpl23,-0.04213476562499935,-0.5116097095439063,0.22508734007773093,0.4743203276284012
Rpl23a,0.023115246913580814,0.20307005228455205,0.2175048429296156,0.4663602974241705
Rpl23a-ps1,0.05411416666666646,0.4794629840970262,0.22125580954078194,0.47037836848730824
Rpl23a-ps3,0.026215138888889378,0.23070934546579944,0.21787993959073215,0.46676210453048433
Rpl24,-0.011806944444444412,-0.15932201785328276,0.21524106696000597,0.46394080113739294
Rpl26,-0.013289753086418839,-0.19616728437556138,0.21684238349881296,0.46565804693933543
Rpl27,-0.08366434640522973,-0.6903762188887692,0.23107268061176023,0.48056116810690286
Rpl27-ps1,-0.07537777777777865,-0.6374830849389971,0.2290892407175018,0.4784885585755872
Rpl27-ps3,-0.07537777777777865,-0.6374830849389971,0.2290892407175018,0.4784885585755872
Rpl27a,7.66666666685012e-05,0.0010472500571880063,0.21449452552941303,0.46313553688894676
Rpl28,0.007941666666667402,0.09152565515518858,0.21474087402408668,0.46340141780543426
Rpl28-ps1,0.007941666666667402,0.0915256551551886,0.21474087402408668,0.4634014178054343
Rpl28-ps3,0.007941666666667402,0.0915256551551886,0.21474087402408668,0.4634014178054343
Rpl29,-0.0507057638888897,-0.6948365749938873,0.22929428436005825,0.47880803049335446
Rpl29-ps2,-0.04850333333333445,-0.5520254023728925,0.22345720047447984,0.47271259817618555
Rpl3,-0.029626388888885913,-0.6140424257325926,0.22558414329020376,0.47495699098992505
Rpl3-ps1,-0.029626388888885913,-0.6140424257325926,0.22558414329020376,0.47495699098992505
Rpl3-ps2,-0.029626388888885913,-0.6140424257325926,0.22558414329020376,0.47495699098992505
Rpl30,-0.023372875816994418,-0.22766454396458813,0.21941325503443912,0.46837715763015675
Rpl30-ps1,-0.010045694444446696,-0.09552044920782891,0.2147628508083596,0.46342512966860094
