MGI symbol,430AV2_ZT12_D2_Enrich,430AV2_ZT12_D2_Hedges_g,430AV2_ZT12_D2_Var_g,430AV2_ZT12_D2_SEg
Evl,0.0231933333333334,0.12424669479819524,0.5092362995145755,0.7135614157432526
Evpl,-0.11063666666666538,-0.921613281641018,0.5524475867414271,0.7432681795566303
Evx1,-0.05775333333333421,-0.633553978823217,0.515115887006894,0.7177157424822825
Evx2,0.023116666666665786,0.21941285306034286,0.4856785000073399,0.6969063782225988
Ewsr1,-0.11371666666666691,-0.8422335507084999,0.5407797794949205,0.7353773041744764
Exd2,0.10104333333333493,1.2180135745998182,0.6052964223257855,0.778007983458901
Exo1,0.006488333333332985,0.07821683967431307,0.489368544065338,0.6995434591842726
Exoc1,-0.061110000000002884,-1.386775698720354,0.6419289032134438,0.8012046575085817
Exoc4,-0.08052266666666616,-0.6970102773937692,0.5320577771863564,0.728669515620141
Exoc6,-0.18168666666666677,-0.912321245299755,0.5510275045521078,0.7423122688950438
Exoc7,-0.10215999999999958,-1.2300859729808087,0.6077592917436785,0.7795891813921474
Exoc8,0.11304000000000158,1.5063391026571027,0.6707547910161503,0.8189962094027972
Exosc1,-0.08960833333333262,-2.705582562624331,1.9986637931636806,1.2910106741186944
Exosc10,0.03216490196078383,0.6202957575918572,0.5403573062574388,0.7341703060687363
Exosc2,-0.07835666666666707,-1.0770201586883255,0.5783310351850853,0.7604807921210669
Exosc4,-0.10550133333333296,-1.3121316756211328,0.6507287498030677,0.8036218783188156
Exosc5,0.06051999999999946,0.7198005256338074,0.5248427330585587,0.7244603046810493
Exosc7,-0.05660999999999916,-0.8687357506140744,0.5445584836995832,0.7379420598526575
Exosc8,-0.12586333333333144,-1.1515885031685165,0.5921796733858252,0.7695321132908134
Exosc9,-0.09309000000000012,-1.2737900622428662,0.616878426889057,0.7854160851988308
Ext1,-0.030863333333334353,-0.6091670208796316,0.5125903716106137,0.7159541686523053
Ext2,0.021910000000001872,0.6474630357004357,0.5166006985498686,0.7187493989909616
Extl1,-0.06283333333333374,-0.7041050284588676,0.5229803242584219,0.723173785654888
Extl2,-0.0647016666666671,-0.967429547676827,0.5631466703365832,0.7501089029577418
Extl3,0.038501666666666434,0.581503197566688,0.5433552912645954,0.7359428327233045
Eya1,0.19711999999999996,1.5772188425971452,0.6889682731202899,0.8300411273667647
Eya2,0.058800000000000185,0.2698782377587626,0.48773618860131457,0.698381119877474
Eya3,-0.07027512195121943,-0.5457021761952202,0.5207396124633734,0.7211346212108365
Eya4,-0.030926666666666325,-0.4763034499824793,0.500572081372101,0.7075111881603717
Ezh1,-0.0853938095238096,-0.9971783319534043,0.5753382229825919,0.7571730518422993
Ezh2,0.033289999999999154,0.15886839070941797,0.4837699304638833,0.6955357147292174
Ezr,0.3368566666666659,2.9734711510005862,1.2184608904860623,1.1038391596994837
F10,0.09348888888888955,0.5822298380228874,0.5183495233762948,0.7195209177680968
F11,-0.060706666666665576,-0.5040567712625502,0.5028394357213022,0.7091117230178205
F11r,-0.09700666666666624,-0.8809235398256869,0.5463355235849181,0.7391451302585428
F12,-0.04041666666666632,-0.41664077197188026,0.49613246107244363,0.7043667092306702
F13a1,0.40445333333333267,2.4816411893754493,0.9948785827337329,0.9974360043299685
F13b,0.010159999999999947,0.05375379014369267,0.4819074558295676,0.694195545815131
F2,-0.02230666666666714,-0.1679944992551472,0.48401851264833223,0.6957143901403307
F2rl1,0.09989333333333406,3.241881017460538,1.3574827109475809,1.1651106003069327
F2rl2,-0.0038833333333325726,-0.026444079334242365,0.4817249407776529,0.6940640754120997
F2rl3,-0.14520999999999962,-2.2376213030620975,0.8989124246597765,0.9481099222451881
F3,0.11897666666666495,0.8957192786294255,0.5485260855090347,0.7406254691198748
F5,0.1025750000000003,1.500364807000305,0.9210954621013008,0.9309024513496069
F7,0.21152000000000015,1.483554226850151,0.6650777620004124,0.8155229990628176
F8,-0.043373333333332376,-0.1691831499501855,0.4840519115189222,0.6957383930177508
F8a,0.26164666666666747,4.272569923543708,2.002904479297524,1.4152400783250607
F9,-0.008166666666667322,-0.041704920839127906,0.48181160836851644,0.6941265074671306
Fa2h,0.09489333333333327,1.1026302177015777,0.5829827830823856,0.7635330923295895
Faah,-0.19128333333333458,-3.2390122911234362,1.3559333851707238,1.1644455269228884
Fabp1,-0.0991550000000001,-0.7895312845789947,0.5355835396941037,0.7317051160677961
Fabp2,0.007850000000000357,0.06558468470935921,0.48202511257236874,0.6942802838712682
Fabp3,-0.13235333333333266,-3.4030883656811417,1.4467508687195285,1.2028095729247954
Fabp3-ps1,-0.13235333333333266,-3.4030883656811417,1.4467508687195285,1.2028095729247954
Fabp4,-0.015635000000000066,-0.26596442869390374,0.4897456117093956,0.6997994860022512
Fabp5,-0.20340500000000006,-1.547274694814427,0.6874767561930727,0.828035087538909
