MGI symbol,430AV2_ZT6_B6_Enrich,430AV2_ZT6_B6_Hedges_g,430AV2_ZT6_B6_Var_g,430AV2_ZT6_B6_SEg
Fastkd1,0.10240500000000008,0.9583831118400596,0.641980027239357,0.8012365613471198
Fastkd2,0.22804866666666662,2.0120054725961274,1.1221776205284475,1.0313954457907424
Fastkd5,0.13466833333333295,0.6952810579353957,0.5984717832857096,0.7736095806579114
Fau,-0.09837499999999899,-1.4012184827394514,0.7464715319703984,0.8639858401446162
Fbf1,0.10393000000000008,0.7217209253782658,0.6022183177462194,0.7760272661100378
Fbl,-0.023986666666665712,-0.32730713658592936,0.5608432044993413,0.7488946551413899
Fblim1,-0.08533583333333317,-0.5686601212988048,0.583164395327766,0.7636267128789402
Fbln1,0.0496747619047622,0.3322748625091596,0.5613431152119397,0.7492260050439601
Fbln2,0.022935000000000372,0.0907263742744517,0.5509533358322322,0.7422623093167483
Fbln5,0.1024183333333335,1.2097378583771528,0.6964767769324274,0.8345518419681472
Fbln7,-0.055965000000001375,-0.29764481535424775,0.5589894519440598,0.7476559716501031
Fbn1,-0.11940083333333318,-1.6149087429541984,0.9907673449899297,0.9700104676807485
Fbn2,-0.018103333333332472,-0.0757600474665514,0.5507041668125469,0.7420944460192024
Fbp1,-0.16214500000000065,-0.8537181391954234,0.623013674452463,0.7893121527332916
Fbp2,-0.04826500000000067,-0.24476681208361056,0.5561212875630908,0.745735400502813
Fbrs,-0.008922499999999722,-0.1132044284410923,0.5568221495466745,0.7461968220330322
Fbxl12,-0.08845166666666593,-0.32285271358527484,0.5605535958002709,0.7487012727385141
Fbxl14,0.028278333333333627,0.09139988837792692,0.550965602292883,0.7422705721587534
Fbxl15,0.01952333333333467,0.09674935651542357,0.5510662521319482,0.7423383676814422
Fbxl20,-0.046891666666668996,-1.4928146311486066,0.7729797606304686,0.8791926754872725
Fbxl3,0.04124038461538463,0.7322062201287144,0.6771648902368976,0.8199112834516189
Fbxl6,-0.0914316666666668,-0.8602971742177189,0.6241413311300326,0.7900261585099778
Fbxl8,-0.09816999999999965,-0.9206564640365015,0.6348910408105528,0.7968005025165037
Fbxo11,0.1798766666666669,2.359085458375456,1.106658628325187,1.0519784352947483
Fbxo15,0.07072166666666657,0.7685416951858121,0.6091958420572415,0.7805099884416865
Fbxo16,-0.16579500000000014,-1.0265126991574673,0.6555030404864882,0.8096314226155555
Fbxo17,-0.044769999999999754,-0.26677803879797324,0.5572472605318226,0.7464899601011541
Fbxo18,0.0516933333333327,0.2935730528991885,0.5587487220721883,0.7474949645798213
Fbxo2,-0.044808333333334005,-0.5096942810495385,0.576109034346794,0.7590184677244645
