MGI symbol,MoEx_CerCx_Enrich,MoEx_CerCx_Hedges_g,MoEx_CerCx_Var_g,MoEx_CerCx_SEg
Cnot1,-0.039028095233332394,-1.0376747862024889,0.571397413493365,0.7559083367005321
Cnot10,-0.00161102564333504,-0.05133737114219882,0.4818862938063159,0.6941803035280646
Cnot11,-0.045829090913333204,-0.24166398264453406,0.4865334567089681,0.697519502744524
Cnot2,0.09071666666666633,0.4124380180151047,0.4958420932253523,0.7041605592656779
Cnot3,0.08193666666666743,0.6070699234947995,0.5123778243343318,0.7158057168913446
Cnot4,0.03298948719999828,0.2786842125692092,0.48813874086127657,0.6986692642883874
Cnot6,-0.0009350000000019065,-0.009501771515465017,0.4816741903051609,0.6940275140836716
Cnot6l,-0.009320000009999774,-0.13965340850195432,0.48329192287551775,0.6951920043236385
Cnot7,-0.020722499999999755,-0.2780499762561207,0.48810931577466904,0.6986482060197886
Cnot8,0.07344533333333292,0.6146838341341395,0.5131530179954872,0.7163469955234594
Cnp,-0.10343500000000283,-0.9218657450741208,0.5524863709950886,0.7432942694485735
Cnppd1,0.048718888886665646,0.7902626679931422,0.5337095903686365,0.7305543035042888
Cnpy1,-0.2925300000000002,-0.7516899139665781,0.5287531438965901,0.7271541403970619
Cnpy2,-0.021564666666666454,-0.2006575733506258,0.4850219551452467,0.6964351765564737
Cnpy3,-0.015731999999999857,-0.23916271465729322,0.48643323367352037,0.6974476565832882
Cnpy4,0.23871111111333398,0.9282788444684359,0.5534751344239711,0.7439590945905367
Cnr1,-0.0035047619099994876,-0.028798686837719818,0.4817357803636313,0.6940718841471907
Cnr2,0.6872699999999989,1.0260257450839279,0.5693940691312523,0.754582049303621
Cnrip1,-0.03286333333333147,-0.3020412885120477,0.4892690783305014,0.6994777182516262
Cnst,0.147876666666666,0.6849846271111658,0.5207669949482185,0.7216418744420383
Cntd1,-0.11772416666666619,-0.9022500647949034,0.5495045982852005,0.7412857736967575
Cntfr,0.055030000000000356,0.5348397226877915,0.5055044607470628,0.710988368925303
Cntln,-0.38909777777666665,-2.8685385709775373,1.1673761277654875,1.0804518164941403
Cntn1,-0.08581769230000091,-2.578966245069999,1.0359222411008706,1.0178026533178575
Cntn2,0.012913055556667885,0.15707900929771798,0.4837228179301626,0.6955018461011895
Cntn3,-0.29828285713999847,-2.310026079975606,0.9263517075139552,0.9624716658239635
Cntn4,-0.10028749999999675,-2.0723447034229,0.8395510474837456,0.9162701825792137
Cntn5,-0.2742798484833333,-2.773525590908525,1.1227036836187068,1.0595771249034716
Cntn6,-0.333026666666667,-2.071942619173201,0.839412184762192,0.9161944033676434
Cntnap1,-0.04163166666666562,-0.2503944001698642,0.48689144630303544,0.6977760717472586
Cntnap3,-0.2790877011499999,-2.890727981713132,1.178025688688273,1.085368918243135
Cntnap4,-0.039174358979999546,-0.3707451672762052,0.49312099825488837,0.7022257459356559
Cntnap5a,-0.19775000000000098,-4.155618593033493,1.9207638242304723,1.3859162399764542
Cntnap5b,-0.23075538461333434,-2.2106151113984116,0.8889015975619176,0.9428157813496323
Cntnap5c,-0.0029102564099998673,-0.0378099961714689,0.48178579965087376,0.6941079164300561
Cntrob,-0.027206666666667267,-0.3005838553089994,0.48919588783936835,0.6994253983373555
Coa3,-0.040491666666667925,-0.6847299717132714,0.5207379278468713,0.7216217345998327
Coa4,0.12513666666666623,0.7713357658534971,0.5312465719737333,0.7288666352452506
Coa5,-0.10898900000000111,-0.5519326041123771,0.5070524666235224,0.712076166307736
Coa6,-0.16324250000000085,-1.6319926400456994,0.703616664763611,0.8388186125519694
Coasy,-0.05140777777333305,-0.38167137219852443,0.49380608636299195,0.7027133742593719
Cobl,0.13211500000000065,2.4276549525689233,0.9727923807277017,0.986302377938785
Cobll1,-0.15724999999999945,-0.98524607834347,0.5625591529075988,0.7500394342350266
Coch,-0.18134538461666594,-3.448982494744082,1.4729566874209261,1.2136542701366506
Cog1,-0.019387500000000557,-0.17967519789124398,0.48435693139477143,0.6959575643634972
Cog2,-0.12745600000000046,-1.541717725765393,0.6797411288282679,0.8244641464783462
Cog3,-0.11386710145333279,-3.2648794915476707,1.3699531745273812,1.1704499880504853
Cog4,0.1782133333333329,0.5230447914974331,0.504464654492716,0.7102567525146917
Cog5,-0.00637086956333377,-0.06924684352645805,0.4820662604448647,0.6943099167121731
Cog6,0.08461683333333347,2.1373881911220534,0.8623690232956668,0.9286382628858595
Cog7,-0.11629291666666575,-1.049469907259567,0.573448923853617,0.7572641044269939
Cog8,0.06286222221999793,0.7998865784602582,0.5349848782000715,0.7314266047937219
Coil,-0.08481962962999923,-1.3046531255239044,0.623509981494941,0.7896264822654703
Col10a1,0.11990416666666537,0.44644999877047936,0.49827646678351334,0.7058870070935669
Col11a1,-0.10397160493666657,-1.1401535345281444,0.5899958401914183,0.7681118669773422
Col11a2,0.11821666666666797,2.4857063475471084,0.9965613371863321,0.9982791879961899
Col12a1,0.03697333333333219,0.20170538810104516,0.485057088632416,0.6964603999025472
Col13a1,-0.01315333333333335,-0.09482678484274695,0.4824160099269676,0.6945617394637914
Col14a1,-0.10349162162333325,-1.3310421846905036,0.6293061081188057,0.7932881620942076
Col15a1,-0.12375911111333338,-1.737357593480913,0.7332009506354823,0.8562715402461314
Col16a1,0.28969583333333304,1.1703260601491894,0.5958052572553603,0.7718842252924724
Col17a1,0.03463266666666609,0.20303659918114286,0.4851019883839202,0.6964926334024791
Col18a1,-0.05548749999999991,-0.5637407960683464,0.508150307095981,0.7128466224202658
Col19a1,-0.17351513889000003,-3.914119029640255,1.7583606481826641,1.326031918236761
Col1a1,-0.07455000000333367,-0.703360165466669,0.5228929601971083,0.7231133799046373
Col1a2,0.0492139999999992,0.29472300259135775,0.48890513735470537,0.6992175179117764
Col20a1,0.05258766666666759,0.4729362405155883,0.5003057239660847,0.7073229276406108
Col22a1,0.04160266666666779,0.3037652853700278,0.4893561123829944,0.6995399290841048
Col23a1,-0.007039333333333175,-0.07686392703438139,0.4821590052732621,0.6943767027149328
Col24a1,0.053527037036667835,1.2674165944169349,0.6155287353169517,0.7845563939685609
Col25a1,0.06762249999999881,1.0911421390677973,0.5808825973041206,0.7621565438308069
Col26a1,-0.2389155555600011,-2.377677407041616,0.9527791543296783,0.9761040694155917
Col27a1,0.017160000000002285,0.1908914968930888,0.4847032969655069,0.6962063609056635
Col28a1,0.17024999999999935,0.9755032644512774,0.5609672182462582,0.7489774484230204
Col2a1,-0.06057749999999906,-0.21648061759232823,0.48557198814942953,0.6968299564093305
Col3a1,-0.07607499999999945,-0.20340997341342298,0.48511463477367067,0.6965017119675089
Col4a1,0.06842977272666673,0.8654618620047514,0.544085352882061,0.7376214156883333
Col4a2,0.036428205129999114,0.3766747616900249,0.493490323007853,0.7024886639710658
Col4a3,-0.06393833333333276,-0.2077848761502302,0.4852645462297304,0.6966093210901864
Col4a3bp,-0.016205238096667074,-0.24017651393959003,0.48647372982068104,0.697476687653918
Col4a4,0.048971666666666636,0.3603934559631399,0.4924902869250879,0.7017765220674512
Col4a5,-0.14351259258666715,-0.7232721646797289,0.525260218683375,0.7247483830153573
Col4a6,0.11698538461333285,0.7091492643434745,0.5235743899265742,0.7235844041482474
Col5a1,-0.08560166666666635,-0.6157598254977409,0.5132633468914173,0.7164239993826402
Col5a2,0.054776969696666455,0.38701034140543433,0.49414808369622915,0.7029566727019733
Col5a3,0.015230606060000262,0.08441391549696306,0.482260475760794,0.6944497647496138
Col6a1,0.06044969696666591,0.5395704961064964,0.5059280266890508,0.7112861777716833
Col6a2,0.06851761904999787,0.590800232349886,0.5107537428787232,0.7146703735840203
Col6a3,0.1616022222233333,3.448814731520374,1.4728602543626628,1.2136145410972392
Col6a4,0.012695555553333016,0.06333063907717194,0.4820008974871602,0.694262844668473
Col6a5,0.009850000000000136,0.01609615049264405,0.48168825717172337,0.6940376482379925
Col6a6,0.16122333333333305,1.507434749892804,0.6710299604320317,0.8191641840510556
Col7a1,0.054346666663334986,0.35511694611816674,0.492175670451691,0.7015523290900623
Col8a1,0.08471424243000047,0.26051393769063624,0.48732229264425664,0.6980847317083053
Col8a2,0.1572259259266673,1.7487004791103822,0.7364961138034066,0.8581935176889922
Col9a1,-0.025026315786666586,-0.21238849244067734,0.4854257393101019,0.696725009821021
Col9a2,0.0017174074100010372,0.022562437146990466,0.4817090886308342,0.6940526555174573
Col9a3,-0.11714263888999987,-0.8250417599518768,0.538391158805374,0.7337514284860875
Colec10,0.07068857142666563,0.3922281969942582,0.49448691320978044,0.7031976345308483
Colec11,0.19141833333333302,1.77523471773571,0.7442881919211821,0.862721387193561
Colec12,-0.09721666666999873,-0.4637876443627786,0.49959158158863115,0.7068179267595235
Colgalt1,-0.011028333333333862,-0.11188830009378416,0.48270991597482293,0.6947732838666315
Colgalt2,-0.047286388886667474,-1.2875412474873928,0.6198135386651159,0.7872823754315321
Colq,0.08471299999999982,0.47005453310382206,0.5000792720076209,0.7071628327391231
Commd1,-0.09380303029999926,-0.7312239737115833,0.5262240416442131,0.7254130145263545
Commd10,-0.39366000000000057,-1.6940760490912143,0.7208244716753749,0.849013823017844
Commd2,-0.05178749999999965,-0.4663390250960905,0.49978934052729757,0.7069578067517874
Commd3,-0.19061399999999828,-0.8873180824795097,0.5472777816245927,0.7397822528451143
Commd4,0.06245000000333345,0.2459230467521788,0.48670651207698945,0.6976435422742687
Commd5,0.03516333333333144,0.33746618332284745,0.4911569520738741,0.7008259071080878
Commd6,-0.015163333330001194,-0.05930702323587047,0.48195977691709163,0.6942332294820608
Commd7,-0.10984333333333218,-0.9284015969052284,0.5534941270946814,0.743971859074442
Commd8,-0.11649518518333224,-0.9547227748976501,0.5576246314090224,0.7467426808540023
Commd9,-0.03304166666666575,-0.32758272855491904,0.4906092036706238,0.7004350103118945
Comp,0.09959966666666631,0.6619374074924479,0.5181800942864851,0.7198472715003407
Comt,0.04766166667666738,0.48702102242111495,0.5014324563566755,0.7081189563602118
Comtd1,0.007222222223333574,0.0712627196953835,0.48208986460153186,0.694326914789807
Copa,0.006487666666664893,0.11327528702655736,0.482735940887579,0.6947920126826294
Copb1,-0.05936641026000089,-0.49324514958991206,0.5019408981328312,0.708477874130753
Copb2,-0.14253652777999903,-2.3001754812964994,0.922567270396465,0.9605036545461266
Cope,0.06172333333333313,0.25940117182237604,0.48727408066190175,0.6980501992420758
Copg1,-0.005077555533334888,-0.10314700654175034,0.48255327541321025,0.6946605468955397
Copg2,-0.09823083333333393,-0.9499263488489268,0.5568633390197877,0.7462327646383451
Coprs,-0.09177666666666617,-0.9200780830852924,0.5522119732478253,0.7431096643482881
Cops2,0.07842999999999911,0.866214702285182,0.5441939925379171,0.7376950538928109
Cops3,-0.08643000000000178,-3.0259408259833283,1.2446931568627224,1.1156581720503473
Cops4,-0.019467142859999953,-0.22177201660259444,0.4857652356123317,0.6969686044667519
Cops5,-0.17122142857333245,-1.581118543079305,0.689994653939102,0.830659168335065
Cops6,-0.08071952380000091,-0.7587289470732674,0.529639134593909,0.7277631033474485
Cops7a,-0.08386999999999922,-0.57899282441485,0.5096027242269904,0.7138646399892562
Cops7b,-0.0009626666666662231,-0.013674094405907335,0.4816822484048184,0.69403331937654
Cops8,0.06136969696666661,0.8761077660029811,0.5456304014708945,0.7386679913674983
Copz1,0.006352777780000096,0.15724535400064363,0.48372717511289887,0.6955049784961276
Copz2,-0.0570961111099999,-0.39784150317666184,0.4948564884708221,0.7034603673774537
Coq10a,-0.09578833333666559,-1.6778411485326972,0.71626257664246,0.8463229741903855
Coq10b,-0.14272583333333344,-0.8565444891028574,0.5428057051510394,0.7367534900840575
Coq2,-0.08254222221999896,-0.7518627369726939,0.5287747979373391,0.7271690298254864
Coq3,-0.2544899999999988,-1.0024736561781438,0.5654127859442645,0.751939349910792
Coq4,0.06203952380999844,0.33892511402742315,0.4912391860765417,0.7008845740038382
Coq5,0.15891066666666376,2.2690174717548666,0.9107033572607371,0.9543077895840194
Coq6,-0.10186333333333142,-0.6549846177570429,0.5174170707915282,0.719317086403158
Coq7,-0.22002733333333335,-1.1747434617067132,0.5966685167352226,0.7724432126281016
Coq9,-0.05106800000000078,-0.5595984616489156,0.5077625365233194,0.712574583130299
Corin,-0.030950555556664483,-0.3294212386022009,0.4907098627035173,0.7005068612822556
Coro1a,-0.05368749999999878,-0.2491313636540847,0.48683886969634527,0.6977383963179504
Coro1b,-0.037029999999999674,-0.36246235565732415,0.492614913272388,0.701865309922344
Coro1c,-0.01500666666666639,-0.10488992049173103,0.48258349128506345,0.6946822952149159
Coro2a,0.012483333333330293,0.1519530797747102,0.4835908115377515,0.6954069395237235
Coro2b,0.09676000003333307,1.7658235506659021,0.7415110676738611,0.8611103690432842
Coro6,-0.24447888891333136,-3.9737276186029846,1.7975425989040121,1.3407246543955296
Coro7,-0.11920533333333516,-1.7754789910238815,0.7443604706305984,0.8627632761253798
Cort,-0.06255111111333367,-0.5051867639885946,0.5029344722091056,0.7091787307929543
Cotl1,0.22359500000333377,0.8909647385717354,0.5478181804481833,0.7401474045405978
Cox10,-0.019605999999999568,-0.23287047609594844,0.4861857215530961,0.6972701926463629
Cox11,0.12672833333333422,1.7885048844861804,0.7482291434859103,0.865002395075245
Cox14,-0.06247583333333395,-0.46118635627721716,0.4993910712680213,0.7066760723754706
Cox15,-0.140083333333334,-0.8206794787708868,0.5377929005729711,0.7333436442575685
Cox16,-0.041550000000000864,-0.13790665019920834,0.48325152034743046,0.695162945177194
Cox17,-0.1756066666666669,-0.8571432126817228,0.542891207253862,0.7368115140616778
Cox18,-0.07512809524000019,-0.5431128872935944,0.5062476340286987,0.7115108109007893
Cox19,-0.057637777776667676,-0.9064831632604321,0.5501426437728865,0.7417160128869313
Cox20,0.03336166666666607,0.1499285080573826,0.483539879794026,0.6953703184591833
Cox20-ps,-0.14018666666666668,-0.4492380378969316,0.4984845678911236,0.7060343956855952
Cox4i1,0.10617666666666459,0.6291135013578438,0.5146486497992271,0.7173901656694404
Cox4i2,0.07321533333333186,0.2905176351205677,0.4887000413596705,0.6990708414457512
Cox5a,0.11482066666666668,1.2395698268546318,0.6097111129707017,0.780840004719726
Cox5b,-0.022179523799998435,-0.17439312689492417,0.48420108022568237,0.6958455864814279
Cox6a1,-0.004972000000002197,-0.13677966286073007,0.4832257230143578,0.6951443900473899
Cox6a2,-0.09841047618666732,-2.0307038348002884,0.8253131720560497,0.908467485414888
Cox6b1,-0.026678888893332697,-0.4657355699737784,0.4997424684282333,0.7069246554111925
Cox6b2,-0.10041666666666593,-0.3204600673300208,0.49022455456276337,0.7001603777441018
Cox6c,-0.02430833333333382,-0.20325006841757343,0.4851092158593123,0.6964978218625758
Cox7a2,-0.04149000000000136,-0.207098792765051,0.485240825830395,0.6965922952706232
Cox7a2l,-0.00393958333333444,-0.09360194443695709,0.48239677700019823,0.6945478939570677
Cox7b,0.04379444443333291,0.7793533161007186,0.5322826326097654,0.7295770230823921
Cox7b2,-0.3990383333333334,-1.0509397911889784,0.5737062037253611,0.757433959976288
Cox7c,0.14335400000000043,0.626741654382469,0.5144004251115061,0.7172171394434924
Cox8a,0.04609933333333238,0.2656852861978222,0.4875490559418348,0.6982471309943455
Cox8b,0.2051788888899999,1.0830272835474852,0.5794123414090203,0.7611913960424279
Cox8c,0.24929666666666606,2.105246294839494,0.851005163494618,0.922499411108006
Cp,0.04065999999999992,0.5223539923488705,0.504404474443567,0.7102143862550004
Cpa1,0.09940999999999978,0.7389624146173274,0.5271721208514225,0.7260661959156496
Cpa2,-0.2876049999999992,-0.9864185052437711,0.5627517889572796,0.7501678405245586
Cpa3,0.20603190475666633,0.6793902427966076,0.5201309251672694,0.7212010296493409
Cpa4,0.00402185185333348,0.030796731425448268,0.48174570322220756,0.6940790324035208
Cpa5,0.0032083333333332575,0.017877465849873368,0.48169330031543434,0.6940412814202296
Cpa6,-0.20848249999999968,-0.7935694518662493,0.5341460395779415,0.7308529534577674
Cpb1,0.10222777777666714,1.0100230081695278,0.5666788730859851,0.752780760305406
Cpb2,0.2233252380933335,2.3246657901775367,0.9320059196684792,0.965404536797129
Cpd,-0.00912666666666695,-0.09386209218933436,0.48240084102917985,0.6945508196159442
Cpe,0.011566111099998722,0.13952761974771205,0.48328899638937173,0.6951898995162198
Cpeb1,-0.1661933333333323,-1.443728544046387,0.6553626757411916,0.8095447336257531
Cpeb2,-0.07384512820999944,-4.19600138501835,1.9488689685896594,1.3960189714289915
Cpeb3,0.11755499999999941,0.5082685251519711,0.5031947411383466,0.709362207294938
Cpeb4,-0.1505030303333328,-1.8450358889984457,0.7653464526410237,0.8748408156007719
Cped1,-0.12094416666666508,-0.3521280986417669,0.4919995164877555,0.7014267720067117
Cphx3,-0.021359999999998713,-0.1638329108736832,0.4839034352237786,0.6956316807217585
Cplx1,-0.026929166666667115,-0.3776916039609143,0.49355424564188055,0.7025341597686767
Cplx2,0.11336476190000155,0.6631572864433183,0.5183147988802387,0.7199408301244198
Cplx3,-0.07348600000000083,-0.42828584215596993,0.4969523968826039,0.7049485065468285
Cplx4,-0.3195766666666682,-0.5018768922591186,0.5026567012486391,0.7089828638610662
Cpm,0.17789875000000066,1.405463800967137,0.6462773746524159,0.8039137855842602
Cpn1,0.043229999999999436,0.16567283753020082,0.48395395742460895,0.6956679936755815
Cpn2,-0.13729999999999976,-0.6274338135071273,0.514472765861008,0.7172675692243502
Cpne1,-0.06363000000000163,-0.5170689284777855,0.5039466897330971,0.7098920268133014
Cpne2,0.002995555556665863,0.034579241858701565,0.4817663103306268,0.6940938771741376
Cpne3,-0.17105083333333404,-1.0510589406677524,0.5737270747298014,0.7574477372926804
Cpne4,-0.10468666666666593,-1.036688158217753,0.5712268614490763,0.755795515631759
Cpne5,-0.012617999999999796,-0.1145198245958001,0.48275956585212093,0.694809013939889
Cpne6,0.20791444443333518,3.2550209406985555,1.3645967770321756,1.168159568309131
Cpne7,0.20229479166666664,1.0347908581792489,0.570899343347612,0.7555788134586703
Cpne8,-0.4351599999999989,-1.859746768281622,0.7698881701778281,0.8774327154704389
Cpne9,-0.12800600000000095,-2.2128164789524933,0.8897130641269757,0.9432460252378356
Cpox,-0.06229866666666872,-0.6978514592484554,0.5222497215979331,0.7226684728130411
Cpped1,-0.14437833333333217,-0.7396913233568961,0.5272619378207896,0.7261280450587139
Cpq,0.03439611111333374,0.19640265062877743,0.4848811667645007,0.6963340913415778
Cps1,-0.1755411494233341,-1.6288631161808258,0.7027662542711924,0.838311549646784
Cpsf1,0.020017356323331015,0.16039298277044373,0.48381049241016655,0.6955648728983994
Cpsf2,-0.0474504761933332,-0.7495183240246616,0.5284814765040614,0.7269673146050387
Cpsf3,-0.03222666666666729,-0.19702176703387606,0.4849014647237625,0.6963486660601588
Cpsf3l,0.05897888889000136,0.49421332287016445,0.5020205673751974,0.7085340975388534
Cpsf4,0.001931666666667553,0.015416871156495973,0.4816864733263546,0.6940363631153303
Cpsf4l,-0.14214733333333296,-0.5409629465644253,0.5060534091296387,0.7113743101417416
Cpsf6,0.05761416666666541,0.9802294674521568,0.5617374840717948,0.7494914836552813
Cpsf7,-0.03069153845999928,-0.4870599044658907,0.5014356125448601,0.708121184928724
Cpt1a,-0.0001410256399996257,-0.0027945910991333226,0.4816673174782842,0.6940225626579327
Cpt1b,0.09281500000000076,0.3612661182224162,0.49254276734795766,0.7018139121932235
Cpt1c,-0.013956000000000301,-0.10812073192425997,0.4826408410559864,0.6947235716858803
Cpt2,0.04683166666666594,0.3130767093440971,0.48983475216114397,0.6998819558762349
Cpvl,-0.2531233333333329,-1.978813241690775,0.8079751537908961,0.8988743815411007
Cpxm1,-0.0391216666666665,-0.11932523088450644,0.4828532092271366,0.6948763985250446
Cpxm2,0.09617750000000047,0.7614215691253418,0.5299802338274414,0.7279974133384276
Cpz,0.030096666666667105,0.2816169915214059,0.4882756774927972,0.6987672555957364
Cr1l,-0.09764333333666642,-1.3330368107129396,0.6297489282263103,0.7935672172074085
Cr2,0.1449163888899998,0.5443403458309128,0.5888979071546476,0.7651251561232396
Crabp1,-0.20598500000000097,-0.9857606236506342,0.5626436672616739,0.750095772059591
Crabp2,-0.26144166666666635,-1.0858860723741586,0.5799290468480146,0.7615307261352063
Cramp1l,0.06596666666666717,1.0176812034138356,0.5679729193151527,0.7536397808735634
Crat,-0.08924000000000021,-0.492039927238078,0.5018419408330377,0.7084080327276348
Crb1,-0.1784150000000002,-1.0242390078104808,0.5690887954267164,0.7543797421900434
Crb2,0.019266000000000894,0.15165411041407625,0.48358324743379033,0.6954015008854887
Crb3,-0.13091999999999793,-0.9553559445511374,0.5577254150657662,0.7468101599909888
Crbn,-0.049111666666666665,-0.48188815871943025,0.5010180164595002,0.7078262614932426
Crcp,-0.11203600000000069,-2.1159153326053697,0.8547581412295409,0.9245313089504005
Crct1,0.26391888889000015,1.691863352312493,0.7202001335748388,0.8486460590698803
Creb1,0.14651199999999953,2.608564243337407,1.0487172843015382,1.0240689841517212
Creb3,-0.05418142856999886,-0.38454315783333753,0.4939894533530362,0.7028438328341767
Creb3l1,0.010601333330000351,0.14320852756675181,0.48337572353065306,0.6952522733013198
Creb3l2,0.10895500000000169,0.7512864028660384,0.5287026049276158,0.727119388359034
Creb3l3,0.11824999999999974,0.2797170437033421,0.4881868020448447,0.6987036582449276
Creb3l4,0.015039523809999622,0.05999570330624447,0.4819666237012675,0.6942381606489718
Creb5,-0.09766142857333282,-0.41765966109940894,0.496203299375806,0.704416992537663
Crebbp,0.0015138095333337986,0.022845811903220915,0.48171016092679303,0.6940534280059375
Crebl2,0.022194444446665074,0.11083100037142522,0.4826902925536108,0.6947591615470866
Crebrf,-0.08717933333333328,-1.4040193320194254,0.6459391903903561,0.803703421910319
Crebzf,-0.06590866666666706,-0.6276034304977555,0.5144905054977126,0.7172799352398703
Creg1,-0.13237222221666656,-1.4288628991735308,0.6518040987195489,0.8073438540792572
Creg2,-0.2040025925899993,-2.7062600423819565,1.091986951416099,1.0449817947773534
Creld1,0.01099777777999833,0.06042757979994576,0.4819709577000398,0.6942412820482803
Creld2,0.6528477777766657,3.3983925841613,1.4440893463402098,1.2017026863331086
Crem,0.37678999999999974,3.593602334542504,1.557831478235778,1.248131194320444
Crh,0.5072716666666679,3.495734807745681,1.5000134871737276,1.2247503774948296
Crhbp,0.07426805555666505,0.7106122113800243,0.5237474762468672,0.7237039976722992
Crhr1,-0.20591256410333436,-3.751193914016347,1.6542879817127731,1.2861912694901847
Crhr2,-0.13448888889,-0.32965759738563044,0.4907228442928388,0.7005161270754863
Crim1,0.034377199999999775,0.7114176035263394,0.5238429172172633,0.7237699338997602
Crip1,-0.07480777777999936,-0.4945652492794867,0.5020495654829067,0.7085545606958625
Crip2,-0.08591851851999976,-0.9617440343829532,0.5587459656392665,0.7474931207972864
Crip3,0.5225233333299997,1.8124963010029205,0.7554285700957724,0.8691539392396334
Cript,0.019031666666665004,0.1796462336650226,0.4843560641058356,0.6959569412728316
Crisp1,0.04352666666666671,0.20910592854498802,0.4853104407793884,0.6966422616949021
Crisp2,-0.009274444446666585,-0.05585591134443016,0.4819266569026763,0.6942093754067834
Crisp3,0.16227333333333327,1.6886361694860677,0.7192910094080482,0.8481102578132446
Crisp4,0.016260666666667145,0.13596112231564347,0.4832071188984441,0.695131008442613
Crispld1,0.21326599999999996,2.657859194692712,1.0703512915677158,1.0345778325325339
Crispld2,-0.021020555550000708,-0.26372917604260726,0.4874627565246759,0.6981853310723993
Crk,0.18545500000000104,1.6117343044477463,0.6981406223444717,0.8355480969665791
Crkl,0.16545740740999904,2.924898157273468,1.1945857692018105,1.092971074274983
Crlf1,0.07505666666666766,0.22985845846382322,0.48606957591061367,0.6971869017061448
Crlf2,0.06587533333333262,0.32902913826031005,0.4906883478186934,0.7004915044586147
Crlf3,0.019932500000000353,0.18796117876552298,0.4846107837269103,0.6961399167745737
Crls1,-0.22500466666666696,-0.9940974140113991,0.5640191390453458,0.7510120764976724
Crmp1,-0.1378477777666678,-1.5703835136089694,0.6871753649845709,0.8289604121938339
Crnkl1,-0.07635733333333405,-0.37229761688175866,0.49321712629465303,0.7022941878548142
Crnn,0.2017071428566668,1.3899600656659867,0.6426657486788494,0.8016643616120461
Crocc,0.04632666667000063,1.6868794602132422,0.7187968594407765,0.8478188836306824
Crot,0.16843030303000006,3.179275090776891,1.3239825085695338,1.1506443884057027
Crp,0.3876233333333339,1.7019047317849851,0.7230399763393435,0.8503175738154207
Crtac1,0.09444479166666753,1.106647594399185,0.5837224081824585,0.7640172826464454
Crtam,-0.08628166666666726,-1.247093501202204,0.6112701833950642,0.7818376963251799
Crtap,-0.2706633333366648,-2.337772565032327,0.9370983804848186,0.9680384189095073
Crtc1,-0.0011541666666694539,-0.021336123928829342,0.4817046025153588,0.6940494236834714
Crtc2,-0.04335566666666857,-0.5387686686223696,0.5058559731907599,0.7112355258216225
Crtc3,0.0519999999999996,0.8160313266150628,0.5371589271680949,0.7329112682774735
Crx,0.3362866666666662,0.727986407135408,0.5258303507478266,0.7251416073759845
Crxos1,0.10284222222000139,1.5921605748281806,0.6929146080031001,0.8324149253846306
Cry1,0.17677166666666633,3.2436863327115764,1.3584584187516562,1.1655292440568175
Cry2,-0.004458333333332121,-0.06946774819333533,0.4820688140032543,0.6943117556280135
Cryaa,-0.27003799999999956,-1.0039816707194538,0.5656649329283854,0.7521069956651018
Cryab,0.18956466666666927,1.7488762966632176,0.7365473584192042,0.8582233732654945
Cryba1,0.4005833333333335,2.864751207755367,1.165566623527986,1.0796141086184388
Cryba2,0.013665000000000482,0.05325097361405478,0.48190297218257033,0.6941923164243251
Cryba4,-0.057464999999999655,-0.4354510069550565,0.4974681316215143,0.7053142077269636
Crybb1,0.2754737500000015,2.9165893060817933,1.1905410983625562,1.0911191953047825
Crybb2,0.22133333333333383,0.8203899008882044,0.5377532991232797,0.7333166431517014
Crybb3,0.3279266666666665,1.9822451413125652,0.8091079833547725,0.8995042986860999
Crybg3,0.2549255555566674,2.593057916950037,1.041995780054772,1.02078194540008
Cryga,0.030750000000000277,0.09849116367392985,0.482475042443487,0.6946042343978958
Crygb,-0.06962333333000004,-0.2595666909079834,0.48728123891907665,0.6980553265458811
Crygc,0.47616666666666774,1.6827142939756201,0.7176272829291557,0.8471288467105554
Crygd,0.1492966666666664,0.8266973548748019,0.5386190430464161,0.73390669914262
Cryge,0.01041000000000114,0.027867046932336013,0.481731381025394,0.6940687149161774
Crygf,0.08604500000000037,0.37154093047059483,0.4931702219179129,0.7022607933794346
Crygn,-0.8981900000000014,-1.6926864074141927,0.7204322728203971,0.8487828184055077
Crygs,0.1277077777766662,2.991441934585424,1.2273937373330153,1.107878033599825
Cryl1,-0.0770799999999987,-0.6008601236447724,0.5117527406822009,0.7153689542342475
Crym,0.11732380952000021,1.352541005814625,0.6341139310341697,0.7963127093260346
Cryz,-0.09502444444333413,-0.5422233868262495,0.5061671834351107,0.7114542736080167
Cryzl1,0.012723333333333642,0.056809427801812896,0.481935609257264,0.6942158232547454
Cs,-0.02496977780000087,-0.3538901482082166,0.49210318641656936,0.7015006674384348
Csad,0.06700901960666794,0.8317016878820751,0.5393106414688243,0.7343777239737221
Csdc2,0.10706916666666721,1.1836116032277473,0.5984113689412798,0.773570532622126
Csde1,-0.06829450978333362,-1.578088116037927,0.6891968418316777,0.8301788011215884
Cse1l,-0.0856933333333334,-0.5679089758700002,0.5085433837394759,0.7131222782521073
Csf1,-0.05560999999999883,-0.13056275271192527,0.48308721936630955,0.6950447606926546
Csf1r,0.01601515151333288,0.4973032732028196,0.5022758787948531,0.7087142433977556
Csf2,-0.08785833333333315,-0.21882924089497785,0.48565718638922256,0.6968910864613083
Csf2ra,-0.09893000000000107,-0.6884339326424678,0.5211617733011311,0.7219153505094147
